btcdate,btcbegin,btchigh,btclow,btcend,cboebegin,cboehigh,cboelow,cboeend,cboevolumn
2017-12-22 15:00:00,13741.124,13968.9492,13183.6738,13183.9238,14380.0,14380.0,13000.0,13840.0,25.0
2017-12-22 16:00:00,13183.1738,13255.0,12191.7998,12875.1738,13590.0,14280.0,13490.0,13740.0,39.0
2017-12-22 17:00:00,12856.4238,13594.7432,12604.8242,13156.0488,14060.0,14380.0,13900.0,14380.0,12.0
2017-12-22 18:00:00,13156.0488,14031.3887,13144.5,13765.8984,14130.0,14530.0,14130.0,14530.0,4.0
2017-12-22 19:00:00,13765.8984,14569.7988,13731.75,14194.0996,14650.0,14650.0,14330.0,14330.0,2.0
2017-12-22 20:00:00,14194.0996,14200.0,13301.5498,13769.2988,14290.0,14290.0,14290.0,14290.0,1.0
2017-12-22 21:00:00,13783.665,14100.0,13553.0996,13558.4375,14430.0,14470.0,12940.0,12940.0,14.0
2017-12-22 22:00:00,13607.0693,13787.3818,11942.5557,11942.5557,13240.0,13450.0,11780.0,12250.0,40.0
2017-12-22 23:00:00,11942.5557,12202.248,10775.9199,12029.5,12250.0,13040.0,11600.0,13040.0,50.0
2017-12-23 00:00:00,12029.5,13364.832,11747.958,13091.8477,12900.0,13500.0,12560.0,12570.0,21.0
2017-12-23 01:00:00,13071.2139,13077.5,12255.3105,12745.6484,12770.0,13490.0,12770.0,13450.0,24.0
2017-12-23 02:00:00,12745.6484,13147.498,12543.8818,12832.21,13380.0,13380.0,12890.0,13250.0,16.0
2017-12-23 03:00:00,12832.21,13500.0488,12677.4414,13460.083999999999,13440.0,13720.0,13360.0,13460.0,14.0
2017-12-23 04:00:00,13460.7949,13623.0039,12917.6465,13292.5293,13400.0,13820.0,13060.0,13820.0,16.0
2017-12-23 05:00:00,13292.5293,14327.6992,13252.2949,14327.6992,14000.0,14400.0,14000.0,14330.0,13.0
2017-12-23 06:00:00,14327.6992,14450.3496,13782.6855,14239.6484,13991.666666666666,14378.333333333334,13991.666666666666,14310.666666666666,12.600000000000001
2017-12-25 03:00:00,13082.833,13277.0996,12775.8496,12950.0205,13983.333333333334,14356.666666666666,13983.333333333334,14291.333333333334,12.200000000000001
2017-12-25 04:00:00,12950.0205,13004.6318,12556.0996,12788.5645,13975.0,14335.0,13975.0,14272.0,11.8
2017-12-25 05:00:00,12788.5645,13446.4609,12783.3818,13384.8672,13966.666666666666,14313.333333333334,13966.666666666666,14252.666666666666,11.4
2017-12-25 06:00:00,13379.8672,13432.582,13096.4023,13147.9883,13958.333333333334,14291.666666666666,13958.333333333334,14233.333333333334,11.0
2017-12-25 07:00:00,13147.9902,13692.5391,13003.2979,13692.5391,13950.0,14270.0,13950.0,14214.0,10.600000000000001
2017-12-25 08:00:00,13692.5391,14130.0205,13663.1504,14083.0049,13941.666666666666,14248.333333333334,13941.666666666666,14194.666666666666,10.200000000000001
2017-12-25 09:00:00,14083.0049,14188.3604,13854.5605,13941.2852,13933.333333333334,14226.666666666666,13933.333333333334,14175.333333333334,9.8
2017-12-25 10:00:00,13941.2852,13975.8701,13610.2715,13920.3105,13925.0,14205.0,13925.0,14156.0,9.4
2017-12-25 11:00:00,13920.3105,13945.9521,13418.2266,13510.0898,13916.666666666666,14183.333333333334,13916.666666666666,14136.666666666666,9.0
2017-12-25 12:00:00,13510.0898,13813.1406,13436.8906,13436.8965,13908.333333333334,14161.666666666666,13908.333333333334,14117.333333333334,8.600000000000001
2017-12-25 13:00:00,13436.8965,13963.6113,13179.083,13861.6221,13900.0,14140.0,13900.0,14098.0,8.2
2017-12-25 14:00:00,13861.625,13936.7188,13695.4482,13864.543,13891.666666666666,14118.333333333334,13891.666666666666,14078.666666666666,7.800000000000001
2017-12-25 15:00:00,13865.2451,14148.9414,13669.0293,13826.9678,13883.333333333334,14096.666666666666,13883.333333333334,14059.333333333334,7.4
2017-12-25 16:00:00,13825.5254,14036.2949,13811.29,13985.0625,13875.0,14075.0,13875.0,14040.0,7.0
2017-12-25 17:00:00,13981.4893,14279.8906,13833.917,14200.2686,13866.666666666666,14053.333333333334,13866.666666666666,14020.666666666666,6.6000000000000005
2017-12-25 18:00:00,14200.873,14279.8164,13947.2256,13954.2295,13858.333333333334,14031.666666666666,13858.333333333334,14001.333333333334,6.2
2017-12-25 19:00:00,13951.1592,14217.3301,13943.7324,14024.8975,13850.0,14010.0,13850.0,13982.0,5.800000000000001
2017-12-25 20:00:00,14023.1201,14358.9512,13967.2988,14235.4922,13841.666666666666,13988.333333333334,13841.666666666666,13962.666666666666,5.4
2017-12-25 21:00:00,14238.0742,14625.8516,14187.998,14460.0352,13833.333333333334,13966.666666666666,13833.333333333334,13943.333333333334,5.0
2017-12-25 22:00:00,14461.2754,14530.5605,13910.8203,13928.2646,13825.0,13945.0,13825.0,13924.0,4.6
2017-12-25 23:00:00,13931.292,13993.876,13623.0215,13649.415,13816.666666666666,13923.333333333334,13816.666666666666,13904.666666666666,4.2
2017-12-26 00:00:00,13648.7354,14035.9326,13636.7295,13901.4551,13808.333333333334,13901.666666666666,13808.333333333334,13885.333333333334,3.8000000000000003
2017-12-26 01:00:00,13894.0898,14170.4746,13891.9492,14000.8496,13800.0,13880.0,13800.0,13866.0,3.4000000000000004
2017-12-26 02:00:00,14029.4668,14112.8418,13737.4424,13895.5654,13791.666666666666,13858.333333333334,13791.666666666666,13846.666666666666,3.0
2017-12-26 03:00:00,13850.8525,14252.166000000001,13809.5,14114.5957,13783.333333333334,13836.666666666666,13783.333333333334,13827.333333333334,2.6
2017-12-26 04:00:00,14114.5957,14209.9219,14077.1992,14128.1494,13775.0,13815.0,13775.0,13808.0,2.2
2017-12-26 05:00:00,14128.1748,14184.1729,13784.125,13784.125,13766.666666666666,13793.333333333334,13766.666666666666,13788.666666666666,1.8
2017-12-26 06:00:00,13783.1504,13906.4199,13700.9297,13768.0156,13758.333333333334,13771.666666666666,13758.333333333334,13769.333333333334,1.4
2017-12-26 07:00:00,13769.3604,13875.0771,13665.25,13860.5254,13750.0,13750.0,13750.0,13750.0,1.0
2017-12-26 08:00:00,13860.5254,14127.3633,13836.8652,13953.0469,14150.0,14200.0,14150.0,14200.0,2.0
2017-12-26 09:00:00,13953.0469,14217.6006,13949.9043,14012.0098,14100.0,14305.0,14100.0,14305.0,3.5
2017-12-26 10:00:00,14012.0098,14076.917,13897.9902,14052.4521,14050.0,14410.0,14050.0,14410.0,5.0
2017-12-26 11:00:00,14009.3848,14186.998,13952.8164,14022.125,14450.0,14812.0,14450.0,14812.0,6.0
2017-12-26 12:00:00,14022.125,14773.7217,14016.6465,14736.8369,14850.0,15214.0,14850.0,15214.0,7.0
2017-12-26 13:00:00,14736.8369,15159.9316,14606.0,15028.1309,15180.0,15500.0,15180.0,15500.0,5.0
2017-12-26 14:00:00,15028.1309,15564.7949,15012.0723,15301.8496,15300.0,15300.0,15241.0,15241.0,2.0
2017-12-26 15:00:00,15301.8496,15550.3584,15179.5195,15481.1055,15300.0,15517.0,15300.0,15517.0,3.0
2017-12-26 16:00:00,15481.1055,15503.9678,15239.5,15412.2715,15390.0,15390.0,15390.0,15390.0,1.0
2017-12-26 17:00:00,15412.2715,15498.9961,15034.3691,15059.9229,15345.0,15490.0,15345.0,15490.0,2.0
2017-12-26 18:00:00,15059.9229,15405.748,14993.4141,15332.0977,15300.0,15590.0,15300.0,15590.0,3.0
2017-12-26 19:00:00,15332.0977,15395.0,15184.2832,15224.75,15540.0,15540.0,15500.0,15500.0,6.0
2017-12-26 20:00:00,15224.75,15290.7021,14993.8008,15131.5977,15400.0,15440.0,15400.0,15400.0,4.0
2017-12-26 21:00:00,15131.5977,15375.3057,14994.4912,15292.6484,15480.0,15710.0,15480.0,15550.0,5.0
2017-12-26 22:00:00,15292.6484,15475.2656,15221.3965,15332.8496,15580.0,15850.0,15570.0,15800.0,6.0
2017-12-26 23:00:00,15332.8496,15810.1035,15296.8496,15780.9453,15860.0,16050.0,15800.0,16050.0,44.0
2017-12-27 00:00:00,15780.9453,15875.5,15646.9131,15819.9961,16000.0,16250.0,16000.0,16250.0,9.0
2017-12-27 01:00:00,15819.9961,16132.0957,15789.3184,16114.4902,16230.0,16280.0,16060.0,16220.0,16.0
2017-12-27 02:00:00,16114.4902,16114.4902,15577.7656,15709.9863,15990.0,16120.0,15740.0,15820.0,31.0
2017-12-27 03:00:00,15709.9863,15807.4922,15580.0059,15709.9961,15910.0,16110.0,15900.0,16110.0,4.0
2017-12-27 04:00:00,15709.9961,15951.0605,15706.3174,15898.9961,16180.0,16220.0,16150.0,16150.0,4.0
2017-12-27 05:00:00,15898.9961,16126.5293,15766.4531,15879.9961,16250.0,16250.0,15980.0,16050.0,4.0
2017-12-27 06:00:00,15879.9961,16016.4141,15741.0859,15924.9961,16060.0,16060.0,16030.0,16030.0,2.0
2017-12-27 07:00:00,15919.9961,16032.7285,15714.0,15780.0059,15850.0,15850.0,15790.0,15790.0,2.0
2017-12-27 08:00:00,15780.0059,15846.0049,15635.0508,15793.3555,15870.0,15870.0,15870.0,15870.0,1.0
2017-12-27 09:00:00,15793.3555,15806.7715,15654.5996,15802.1025,16300.0,16300.0,16300.0,16300.0,1.0
2017-12-27 10:00:00,15802.1025,16033.293,15773.3057,15935.0059,16300.0,16311.0,16210.0,16210.0,5.0
2017-12-27 11:00:00,15935.0059,15967.8027,15799.0234,15869.7568,16175.0,16430.5,16130.0,16380.0,4.5
2017-12-27 12:00:00,15869.7568,15878.2656,15766.9385,15878.2656,16050.0,16550.0,16050.0,16550.0,4.0
2017-12-27 13:00:00,15878.2656,16486.6406,15874.625,16383.8848,16730.0,16730.0,16630.0,16670.0,3.0
2017-12-27 14:00:00,16383.8848,16422.0625,16281.0605,16406.8223,16665.0,16665.0,16565.0,16585.0,2.5
2017-12-27 15:00:00,16406.8223,16499.2988,16362.4199,16399.9961,16600.0,16600.0,16500.0,16500.0,2.0
2017-12-27 16:00:00,16399.9961,16478.043,16106.4053,16247.5488,16500.0,16570.0,16400.0,16570.0,11.0
2017-12-27 17:00:00,16247.5488,16298.6484,16125.7383,16142.0225,16490.0,16490.0,16310.0,16310.0,2.0
2017-12-27 18:00:00,16136.9961,16242.7061,15797.7705,15870.9561,16100.0,16160.0,15710.0,15730.0,6.0
2017-12-27 19:00:00,15870.9561,15973.958999999999,15520.3428,15646.3496,15950.0,15970.0,15950.0,15970.0,2.0
2017-12-27 20:00:00,15646.3496,15815.4277,15614.25,15744.9063,16075.0,16085.0,16075.0,16085.0,1.5
2017-12-27 21:00:00,15744.9063,16027.3145,15705.6426,15970.9863,16200.0,16200.0,16200.0,16200.0,1.0
2017-12-27 22:00:00,15970.9863,15970.9863,15590.0664,15863.958999999999,15950.0,16060.0,15950.0,16060.0,17.0
2017-12-27 23:00:00,15864.4268,15900.6982,15330.7773,15371.1123,15950.0,15950.0,15450.0,15480.0,6.0
2017-12-28 00:00:00,15370.8672,15476.0967,15135.5645,15377.8965,15560.0,15560.0,15520.0,15520.0,12.0
2017-12-28 01:00:00,15377.2822,15486.6387,14743.915,14801.0313,15430.0,15430.0,14770.0,15040.0,47.0
2017-12-28 02:00:00,14793.0459,15067.4805,14624.9248,14918.3262,15160.0,15300.0,15120.0,15300.0,8.0
2017-12-28 03:00:00,14918.3262,15196.9902,14807.5645,15011.7412,15140.0,15390.0,15140.0,15390.0,14.0
2017-12-28 04:00:00,15011.7412,15272.7988,14755.7549,14839.9961,15130.0,15210.0,15000.0,15000.0,6.0
2017-12-28 05:00:00,14839.9961,14977.375,14638.5654,14788.8203,14790.0,15160.0,14790.0,15160.0,21.0
2017-12-28 06:00:00,14788.8203,15252.0557,14729.666000000001,15189.3848,15370.0,15380.0,15370.0,15380.0,4.0
2017-12-28 07:00:00,15189.3945,15480.7217,15147.2227,15300.3906,15500.0,15500.0,15480.0,15480.0,4.0
2017-12-28 08:00:00,15300.3906,15472.3633,15241.041000000001,15393.7266,15550.0,15550.0,15460.0,15460.0,2.0
2017-12-28 09:00:00,15393.7266,15451.1348,15105.0059,15210.9707,15400.0,15400.0,15200.0,15390.0,5.0
2017-12-28 10:00:00,15210.9707,15442.5957,15155.4375,15442.541000000001,15300.0,15340.0,15150.0,15150.0,14.0
2017-12-28 11:00:00,15442.541000000001,15489.4805,14343.4697,14418.4502,15050.0,15050.0,14100.0,14480.0,15.0
2017-12-28 12:00:00,14398.9727,14689.3594,14101.5537,14453.1426,14000.0,14650.0,14000.0,14650.0,4.0
2017-12-28 13:00:00,14453.6943,14713.9072,14195.7217,14487.6367,14700.0,14700.0,14700.0,14700.0,1.0
2017-12-28 14:00:00,14487.6367,14554.2051,13827.8926,13879.6973,14000.0,14100.0,13810.0,14100.0,3.0
2017-12-28 15:00:00,13879.6973,14176.2715,13861.1348,14047.0977,14170.0,14170.0,14170.0,14170.0,1.0
2017-12-28 16:00:00,14038.5674,14378.75,14037.0215,14260.5127,14160.0,14160.0,14160.0,14160.0,1.0
2017-12-28 17:00:00,14260.5381,14364.8057,14101.5615,14326.3398,14150.0,14150.0,14150.0,14150.0,1.0
2017-12-28 18:00:00,14285.7354,14576.624,14243.9219,14454.8779,14490.0,14600.0,14450.0,14450.0,11.0
2017-12-28 19:00:00,14455.2227,14517.8281,13880.3828,13880.3828,14160.0,14160.0,13850.0,13850.0,4.0
2017-12-28 20:00:00,13880.1797,14124.2344,13863.0469,14111.1982,14050.0,14050.0,14050.0,14050.0,1.0
2017-12-28 21:00:00,14111.1377,14314.4092,13880.1211,14249.7197,14090.0,14420.0,14090.0,14420.0,4.0
2017-12-28 22:00:00,14249.7217,14472.8027,14190.6992,14278.9551,14350.0,14350.0,14030.0,14270.0,9.0
2017-12-28 23:00:00,14278.9551,14369.9961,13938.791000000001,14350.0156,14390.0,14490.0,14390.0,14490.0,18.0
2017-12-29 00:00:00,14350.0156,14586.2969,14266.5449,14287.125,14450.0,14450.0,14340.0,14440.0,9.0
2017-12-29 01:00:00,14287.125,14329.9961,13916.1465,13993.8779,14170.0,14220.0,14000.0,14070.0,12.0
2017-12-29 02:00:00,13993.8779,14156.335,13821.7012,14096.5684,14060.0,14060.0,14060.0,14060.0,1.0
2017-12-29 03:00:00,14096.5684,14127.2598,13502.3486,13572.9131,13850.0,14000.0,13600.0,14000.0,15.0
2017-12-29 04:00:00,13571.7979,13979.3105,13567.9805,13924.6973,14060.0,14060.0,14060.0,14060.0,1.0
2017-12-29 05:00:00,13926.0547,14121.1309,13879.2578,13919.8203,14060.0,14060.0,14050.0,14050.0,2.0
2017-12-29 06:00:00,13919.8203,14013.501,13720.4297,13939.4805,14165.0,14165.0,14125.0,14125.0,2.0
2017-12-29 07:00:00,13940.2686,14240.667,13924.9443,14101.0029,14270.0,14270.0,14200.0,14200.0,2.0
2017-12-29 08:00:00,14101.0029,14481.5557,14089.9258,14462.1152,14450.0,14450.0,14450.0,14450.0,1.0
2017-12-29 09:00:00,14462.1152,14511.291000000001,14292.9961,14348.0283,14625.0,14665.0,14625.0,14665.0,2.0
2017-12-29 10:00:00,14348.0283,14416.8174,14230.0605,14390.6553,14800.0,14880.0,14800.0,14880.0,3.0
2017-12-29 11:00:00,14390.6553,15065.0352,14387.0322,14978.6084,15000.0,15100.0,14990.0,15050.0,4.0
2017-12-29 12:00:00,14978.6084,14978.6084,14802.2305,14862.7754,14960.0,14960.0,14960.0,14960.0,4.0
2017-12-29 13:00:00,14862.7754,15043.0488,14786.5293,14802.4922,14900.0,14900.0,14900.0,14900.0,1.0
2017-12-29 14:00:00,14802.4922,14994.5576,14745.7871,14918.3027,15100.0,15270.0,15100.0,15270.0,2.0
2017-12-29 15:00:00,14918.3027,15092.748,14897.666000000001,14906.1504,15020.0,15020.0,14750.0,14750.0,7.0
2017-12-29 16:00:00,14902.4277,14919.6836,14474.2998,14570.4258,14830.0,14830.0,14830.0,14830.0,1.0
2017-12-29 17:00:00,14577.1309,14688.5254,14374.418,14519.6055,14820.0,14990.0,14380.0,14380.0,37.0
2017-12-29 18:00:00,14519.6055,14572.0488,14151.9678,14176.9258,14457.0,14478.0,14400.0,14460.0,5.0
2017-12-29 19:00:00,14183.2305,14445.7852,13941.4824,14014.3809,14200.0,14200.0,14140.0,14140.0,2.0
2017-12-29 20:00:00,14014.3809,14369.6719,13982.4102,14338.2656,14390.0,14390.0,14390.0,14390.0,1.0
2017-12-29 21:00:00,14338.2656,14374.7813,14084.8359,14226.8145,14270.0,14520.0,14270.0,14520.0,13.5
2017-12-29 22:00:00,14226.8145,14311.999,13989.7373,14274.4707,14150.0,14650.0,14150.0,14650.0,26.0
2017-12-29 23:00:00,14274.4707,14548.1045,14274.4707,14501.8906,14600.0,14660.0,14580.0,14600.0,17.0
2017-12-30 00:00:00,14501.8906,14592.3281,14325.3076,14528.6211,14750.0,14860.0,14720.0,14860.0,18.0
2017-12-30 01:00:00,14528.6182,14862.8955,14492.9502,14709.7979,15000.0,15070.0,14980.0,15070.0,13.0
2017-12-30 02:00:00,14709.7979,14809.5479,14575.1504,14608.7803,15070.0,15070.0,14810.0,14840.0,15.0
2017-12-30 03:00:00,14608.7803,14629.8281,14506.2813,14537.6289,14840.0,14900.0,14770.0,14770.0,16.0
2017-12-30 04:00:00,14537.6289,14675.0674,14457.3848,14647.9873,14830.0,14930.0,14800.0,14800.0,32.0
2017-12-30 05:00:00,14647.9873,14649.3379,14316.5,14379.5391,14720.0,14720.0,14610.0,14630.0,9.0
2017-12-30 06:00:00,14379.5391,14458.5801,14202.0273,14310.9395,14689.1,14696.0,14580.5,14599.833333333334,8.966666666666667
2018-01-01 03:00:00,13982.498,14028.0391,13771.6758,13876.3545,14658.2,14672.0,14551.0,14569.666666666666,8.933333333333334
2018-01-01 04:00:00,13877.6426,14065.5,13801.8809,13968.4775,14627.3,14648.0,14521.5,14539.5,8.9
2018-01-01 05:00:00,13968.4775,14226.3926,13934.0313,14159.502,14596.4,14624.0,14492.0,14509.333333333334,8.866666666666667
2018-01-01 06:00:00,14159.2773,14161.5518,13972.8105,14043.0625,14565.5,14600.0,14462.5,14479.166666666666,8.833333333333334
2018-01-01 07:00:00,14043.7383,14052.0479,13848.043,13924.916000000001,14534.6,14576.0,14433.0,14449.0,8.8
2018-01-01 08:00:00,13924.916000000001,13967.6025,13820.7285,13851.165,14503.7,14552.0,14403.5,14418.833333333334,8.766666666666666
2018-01-01 09:00:00,13851.165,13879.7363,13550.6406,13595.4385,14472.8,14528.0,14374.0,14388.666666666666,8.733333333333333
2018-01-01 10:00:00,13595.4385,13658.5176,13320.1709,13338.7529,14441.9,14504.0,14344.5,14358.5,8.7
2018-01-01 11:00:00,13338.7529,13490.7012,13311.8848,13415.2832,14411.0,14480.0,14315.0,14328.333333333334,8.666666666666666
2018-01-01 12:00:00,13415.2832,13635.6758,13379.8555,13452.5059,14380.1,14456.0,14285.5,14298.166666666666,8.633333333333333
2018-01-01 13:00:00,13452.5059,13640.3359,13356.2432,13603.9932,14349.2,14432.0,14256.0,14268.0,8.6
2018-01-01 14:00:00,13603.9932,13676.5928,13467.8135,13509.9355,14318.3,14408.0,14226.5,14237.833333333334,8.566666666666666
2018-01-01 15:00:00,13587.5029,13874.1104,13440.1094,13833.2051,14287.4,14384.0,14197.0,14207.666666666666,8.533333333333333
2018-01-01 16:00:00,13833.2051,13915.6191,13600.873,13623.8105,14256.5,14360.0,14167.5,14177.5,8.5
2018-01-01 17:00:00,13623.8105,13692.5801,13452.7012,13485.6152,14225.6,14336.0,14138.0,14147.333333333334,8.466666666666667
2018-01-01 18:00:00,13550.1377,13677.4971,13488.6758,13609.8457,14194.7,14312.0,14108.5,14117.166666666666,8.433333333333334
2018-01-01 19:00:00,13609.8457,13641.8926,13497.3906,13574.6348,14163.8,14288.0,14079.0,14087.0,8.4
2018-01-01 20:00:00,13574.4043,13574.4043,13184.6582,13280.0723,14132.9,14264.0,14049.5,14056.833333333334,8.366666666666667
2018-01-01 21:00:00,13280.0723,13432.6123,13219.7754,13234.4453,14102.0,14240.0,14020.0,14026.666666666666,8.333333333333334
2018-01-01 22:00:00,13234.4453,13296.7471,13020.1758,13115.9453,14071.1,14216.0,13990.5,13996.5,8.3
2018-01-01 23:00:00,13115.9453,13349.792,12915.7061,13349.792,14040.2,14192.0,13961.0,13966.333333333334,8.266666666666667
2018-01-02 00:00:00,13349.792,13389.5,13177.9258,13250.3652,14009.3,14168.0,13931.5,13936.166666666666,8.233333333333333
2018-01-02 01:00:00,13250.3652,13272.375,13043.4111,13093.0957,13978.4,14144.0,13902.0,13906.0,8.2
2018-01-02 02:00:00,13093.0957,13310.6621,13093.0957,13138.1152,13947.5,14120.0,13872.5,13875.833333333334,8.166666666666666
2018-01-02 03:00:00,13138.1152,13372.3955,13114.4746,13189.9746,13916.6,14096.0,13843.0,13845.666666666666,8.133333333333333
2018-01-02 04:00:00,13189.9746,13349.9961,13137.1182,13345.4648,13885.7,14072.0,13813.5,13815.5,8.1
2018-01-02 05:00:00,13345.4648,13559.6523,13308.4023,13469.0059,13854.8,14048.0,13784.0,13785.333333333334,8.066666666666666
2018-01-02 06:00:00,13469.0059,13722.7598,13438.2314,13624.5645,13823.9,14024.0,13754.5,13755.166666666666,8.033333333333333
2018-01-02 07:00:00,13618.5146,13724.4492,13503.4482,13503.4482,13793.0,14000.0,13725.0,13725.0,8.0
2018-01-02 08:00:00,13503.4482,13562.1719,13411.0156,13480.0059,13680.0,13960.0,13553.0,13960.0,30.0
2018-01-02 09:00:00,13480.0059,13916.3906,13445.0127,13834.6406,14070.0,14070.0,14070.0,14070.0,1.0
2018-01-02 10:00:00,13834.8203,13892.9473,13639.0,13659.5156,13940.0,13940.0,13880.0,13880.0,2.0
2018-01-02 11:00:00,13659.5195,13704.0254,13444.6504,13540.8018,13700.0,13700.0,13520.0,13520.0,2.0
2018-01-02 12:00:00,13541.0391,13541.0391,13291.9004,13358.3291,13640.0,13640.0,13350.0,13350.0,9.0
2018-01-02 13:00:00,13357.4893,13447.8984,12984.7949,13166.6367,13470.0,13470.0,13325.0,13325.0,5.0
2018-01-02 14:00:00,13167.0674,13297.5996,13126.166000000001,13221.2979,13300.0,13300.0,13300.0,13300.0,1.0
2018-01-02 15:00:00,13221.9473,13441.71,13162.8809,13431.7861,13480.0,13480.0,13480.0,13480.0,2.5
2018-01-02 16:00:00,13446.3789,13549.0,13351.7305,13508.8555,13660.0,13660.0,13660.0,13660.0,4.0
2018-01-02 17:00:00,13506.7227,13647.5996,13461.3359,13569.3477,13710.0,13710.0,13690.0,13690.0,3.0
2018-01-02 18:00:00,13564.0332,13699.5,13498.2891,13634.1465,13810.0,13830.0,13810.0,13830.0,2.0
2018-01-02 19:00:00,13634.1465,13770.3223,13587.0,13740.5801,13950.0,13950.0,13850.0,13850.0,4.0
2018-01-02 20:00:00,13740.5801,13754.1094,13517.3223,13679.2852,13790.0,13790.0,13780.0,13780.0,2.0
2018-01-02 21:00:00,13641.332,13766.8096,13561.0225,13629.9316,14000.0,14000.0,14000.0,14000.0,1.0
2018-01-02 22:00:00,13629.9316,13988.5195,13599.5605,13967.6465,14100.0,14140.0,14100.0,14100.0,17.0
2018-01-02 23:00:00,13967.6465,13984.0215,13773.1953,13850.9805,14100.0,14100.0,13920.0,13924.0,26.0
2018-01-03 00:00:00,13867.3682,13913.9404,13646.4453,13746.6279,13830.0,14000.0,13810.0,14000.0,18.0
2018-01-03 01:00:00,13742.9229,13896.0303,13695.1904,13695.1904,13960.0,14000.0,13830.0,13910.0,15.0
2018-01-03 02:00:00,13695.1904,13924.8506,13686.5059,13902.6309,14060.0,14600.0,14040.0,14600.0,26.0
2018-01-03 03:00:00,13902.6309,14797.5059,13897.9961,14623.2344,14780.0,15250.0,14780.0,15190.0,33.0
2018-01-03 04:00:00,14623.5,15288.0,14598.3252,14840.8906,15060.0,15330.0,15000.0,15330.0,9.0
2018-01-03 05:00:00,14840.8906,15253.457,14815.8408,14840.168,15160.0,15250.0,15050.0,15050.0,8.0
2018-01-03 06:00:00,14840.168,14997.3926,14701.1211,14784.5996,15080.0,15090.0,15080.0,15090.0,2.0
2018-01-03 07:00:00,14789.6074,15048.2861,14789.6074,14858.8301,15050.0,15100.0,14910.0,14940.0,5.0
2018-01-03 08:00:00,14858.8301,14923.1484,14657.1953,14723.6738,14950.0,14950.0,14950.0,14950.0,1.0
2018-01-03 09:00:00,14724.2402,14972.1406,14713.0,14843.6602,15010.0,15050.0,15000.0,15040.0,4.0
2018-01-03 10:00:00,14849.7754,14893.1055,14743.2207,14821.1113,15050.0,15050.0,15050.0,15050.0,1.0
2018-01-03 11:00:00,14821.2754,15118.9248,14757.5879,15047.5,15050.0,15450.0,15050.0,15313.0,7.0
2018-01-03 12:00:00,15047.5,15248.5,14840.1094,14887.2305,15230.0,15230.0,15170.0,15170.0,4.0
2018-01-03 13:00:00,14886.3301,15191.9346,14863.4102,15097.0947,15320.0,15320.0,15210.0,15235.0,5.0
2018-01-03 14:00:00,15097.0947,15226.4746,15016.5029,15074.8613,15410.0,15410.0,15250.0,15300.0,6.0
2018-01-03 15:00:00,15073.8555,15406.0,15050.0059,15387.5,15470.0,15600.0,15450.0,15600.0,6.0
2018-01-03 16:00:00,15387.5,15451.0742,15242.4063,15285.5,15600.0,15600.0,15360.0,15360.0,12.0
2018-01-03 17:00:00,15283.0,15344.9248,15093.2979,15110.4473,15360.0,15370.0,15300.0,15300.0,9.0
2018-01-03 18:00:00,15110.4473,15141.1211,14811.9746,14828.0371,15000.0,15000.0,15000.0,15000.0,2.0
2018-01-03 19:00:00,14831.9961,14922.9805,14541.2363,14698.7207,14966.666666666666,14966.666666666666,14966.666666666666,14966.666666666666,1.6666666666666665
2018-01-03 20:00:00,14700.0352,14942.5059,14681.6328,14893.4902,14933.333333333334,14933.333333333334,14933.333333333334,14933.333333333334,1.3333333333333333
2018-01-03 21:00:00,14893.4902,14955.458,14570.5654,14618.3457,14900.0,14900.0,14900.0,14900.0,1.0
2018-01-03 22:00:00,14613.7969,14986.0547,14595.2705,14958.7256,15050.0,15050.0,15050.0,15050.0,1.0
2018-01-03 23:00:00,14958.7256,15100.0977,14882.5488,14893.7705,15260.0,15260.0,15260.0,15260.0,1.0
2018-01-04 00:00:00,14893.7705,15095.1807,14893.7705,15090.9854,15250.0,15360.0,15250.0,15360.0,7.0
2018-01-04 01:00:00,15090.9854,15235.6328,15067.291000000001,15110.2959,15260.0,15290.0,15250.0,15290.0,8.0
2018-01-04 02:00:00,15110.2959,15119.9258,14910.9121,14928.5986,15260.0,15260.0,15000.0,15000.0,9.0
2018-01-04 03:00:00,14928.5986,14945.4824,14773.8105,14783.3896,14960.0,15060.0,14960.0,15060.0,7.0
2018-01-04 04:00:00,14783.3896,14919.9961,14760.5293,14772.4277,14950.0,14980.0,14950.0,14960.0,3.0
2018-01-04 05:00:00,14772.4277,14987.9922,14740.9063,14979.2773,14990.0,15120.0,14990.0,15090.0,12.0
2018-01-04 06:00:00,14979.2773,15071.71,14946.3555,15055.2305,15160.0,15160.0,15160.0,15160.0,1.0
2018-01-04 07:00:00,15061.2676,15124.6992,14856.2979,14858.0381,15180.0,15200.0,15020.0,15020.0,4.0
2018-01-04 08:00:00,14858.0381,15149.2529,14852.1855,15147.5029,15260.0,15300.0,15260.0,15290.0,3.0
2018-01-04 09:00:00,15147.5029,15163.9053,15031.6563,15112.583999999999,15200.0,15200.0,15200.0,15200.0,1.0
2018-01-04 10:00:00,15112.583999999999,15369.5234,14976.3545,15362.3232,15350.0,15500.0,15270.0,15500.0,4.0
2018-01-04 11:00:00,15362.3232,15406.208999999999,15214.0508,15263.3877,15460.0,15460.0,15460.0,15460.0,1.0
2018-01-04 12:00:00,15263.3877,15300.5059,15108.2246,15123.4629,15265.0,15265.0,15230.0,15230.0,2.0
