,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
81,996.08,1010.68,963.9,976.89,2017-02-10T23:59:20.0000000Z,2017-02-10T12:00:11.0000000Z,2017-02-11T00:00:00.0000000Z,2017-02-10T12:00:00.0000000Z,4226,5855.259012289
82,1006.0,1020.0,987.62,995.49,2017-02-11T11:59:13.0000000Z,2017-02-11T00:00:09.0000000Z,2017-02-11T12:00:00.0000000Z,2017-02-11T00:00:00.0000000Z,2093,2466.426203418
83,1012.4,1019.0,1002.0,1006.0,2017-02-11T23:59:45.0000000Z,2017-02-11T12:00:11.0000000Z,2017-02-12T00:00:00.0000000Z,2017-02-11T12:00:00.0000000Z,2069,2006.08641333
84,1005.63,1011.97,997.04,1011.01,2017-02-12T11:59:53.0000000Z,2017-02-12T00:00:56.0000000Z,2017-02-12T12:00:00.0000000Z,2017-02-12T00:00:00.0000000Z,1220,963.73076186
85,1000.73,1010.99,991.98,1005.5,2017-02-12T23:59:58.0000000Z,2017-02-12T12:00:39.0000000Z,2017-02-13T00:00:00.0000000Z,2017-02-12T12:00:00.0000000Z,2337,1693.597574569
86,992.09,1007.89,975.1,1000.73,2017-02-13T11:59:52.0000000Z,2017-02-13T00:01:29.0000000Z,2017-02-13T12:00:00.0000000Z,2017-02-13T00:00:00.0000000Z,2479,2396.39356348
87,1000.79,1001.6,992.04,993.05,2017-02-13T23:58:14.0000000Z,2017-02-13T12:00:40.0000000Z,2017-02-14T00:00:00.0000000Z,2017-02-13T12:00:00.0000000Z,2385,2146.866805027
88,995.47,1019.0,987.97,1000.74,2017-02-14T11:59:55.0000000Z,2017-02-14T00:00:00.0000000Z,2017-02-14T12:00:00.0000000Z,2017-02-14T00:00:00.0000000Z,3654,4581.374359259
89,1008.88,1011.98,993.04,993.11,2017-02-14T23:59:22.0000000Z,2017-02-14T12:00:04.0000000Z,2017-02-15T00:00:00.0000000Z,2017-02-14T12:00:00.0000000Z,3736,2179.733703828
90,1007.03,1012.0,1000.97,1008.88,2017-02-15T11:59:58.0000000Z,2017-02-15T00:00:15.0000000Z,2017-02-15T12:00:00.0000000Z,2017-02-15T00:00:00.0000000Z,1982,1441.581325878
91,1011.53,1013.8,1006.37,1007.03,2017-02-15T23:59:33.0000000Z,2017-02-15T12:00:16.0000000Z,2017-02-16T00:00:00.0000000Z,2017-02-15T12:00:00.0000000Z,2251,1516.032410135
92,1023.99,1030.0,1010.75,1011.53,2017-02-16T11:59:56.0000000Z,2017-02-16T00:00:04.0000000Z,2017-02-16T12:00:00.0000000Z,2017-02-16T00:00:00.0000000Z,2366,2407.65729397
93,1032.7,1043.21,1021.89,1024.0,2017-02-16T23:59:53.0000000Z,2017-02-16T12:00:39.0000000Z,2017-02-17T00:00:00.0000000Z,2017-02-16T12:00:00.0000000Z,3528,3588.276305185
94,1042.39,1048.56,1031.98,1032.92,2017-02-17T11:59:08.0000000Z,2017-02-17T00:00:03.0000000Z,2017-02-17T12:00:00.0000000Z,2017-02-17T00:00:00.0000000Z,1951,2280.665203189
95,1055.46,1064.99,1038.41,1042.0,2017-02-17T23:59:18.0000000Z,2017-02-17T12:00:03.0000000Z,2017-02-18T00:00:00.0000000Z,2017-02-17T12:00:00.0000000Z,2983,3804.35740286
96,1060.5,1068.99,1052.0,1055.75,2017-02-18T11:59:58.0000000Z,2017-02-18T00:00:06.0000000Z,2017-02-18T12:00:00.0000000Z,2017-02-18T00:00:00.0000000Z,2165,2347.17751417
97,1056.4,1067.0,1046.14,1061.59,2017-02-18T23:58:51.0000000Z,2017-02-18T12:00:08.0000000Z,2017-02-19T00:00:00.0000000Z,2017-02-18T12:00:00.0000000Z,2432,2127.77179206
98,1053.35,1061.9,1047.0,1056.4,2017-02-19T11:59:59.0000000Z,2017-02-19T00:02:31.0000000Z,2017-02-19T12:00:00.0000000Z,2017-02-19T00:00:00.0000000Z,910,932.06192213
99,1051.8,1055.74,1039.07,1054.4,2017-02-19T23:59:31.0000000Z,2017-02-19T12:00:00.0000000Z,2017-02-20T00:00:00.0000000Z,2017-02-19T12:00:00.0000000Z,1697,1337.79919699
100,1053.79,1064.67,1044.39,1051.8,2017-02-20T11:59:50.0000000Z,2017-02-20T00:00:49.0000000Z,2017-02-20T12:00:00.0000000Z,2017-02-20T00:00:00.0000000Z,1441,1038.451422789
101,1084.0,1089.99,1053.79,1054.0,2017-02-20T23:59:49.0000000Z,2017-02-20T12:01:25.0000000Z,2017-02-21T00:00:00.0000000Z,2017-02-20T12:00:00.0000000Z,2568,2625.922263169
102,1113.9,1114.0,1077.0,1084.0,2017-02-21T11:59:52.0000000Z,2017-02-21T00:00:01.0000000Z,2017-02-21T12:00:00.0000000Z,2017-02-21T00:00:00.0000000Z,2596,3641.769845639
