,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
74,42.99,43.57,42.75,43.15,2017-08-04T23:45:07.0000000Z,2017-08-04T12:00:06.0000000Z,2017-08-05T00:00:00.0000000Z,2017-08-04T12:00:00.0000000Z,372,5748.04334633
75,45.76,46.36,43.02,43.25,2017-08-05T11:57:19.0000000Z,2017-08-05T00:09:13.0000000Z,2017-08-05T12:00:00.0000000Z,2017-08-05T00:00:00.0000000Z,1450,27602.59241442
76,46.24,47.09,45.12,45.7,2017-08-05T23:59:44.0000000Z,2017-08-05T12:00:51.0000000Z,2017-08-06T00:00:00.0000000Z,2017-08-05T12:00:00.0000000Z,958,21425.94064849
77,45.62,46.92,45.12,46.22,2017-08-06T11:56:56.0000000Z,2017-08-06T00:02:42.0000000Z,2017-08-06T12:00:00.0000000Z,2017-08-06T00:00:00.0000000Z,340,5804.74231888
78,45.25,46.25,44.73,45.81,2017-08-06T23:52:33.0000000Z,2017-08-06T12:03:49.0000000Z,2017-08-07T00:00:00.0000000Z,2017-08-06T12:00:00.0000000Z,642,12229.24774606
79,45.9,46.06,45.09,45.33,2017-08-07T11:50:49.0000000Z,2017-08-07T00:04:34.0000000Z,2017-08-07T12:00:00.0000000Z,2017-08-07T00:00:00.0000000Z,285,5133.95374867
80,45.73,46.75,45.52,46.12,2017-08-07T23:58:25.0000000Z,2017-08-07T12:03:00.0000000Z,2017-08-08T00:00:00.0000000Z,2017-08-07T12:00:00.0000000Z,665,9059.57512022
81,45.9,46.47,45.45,45.83,2017-08-08T11:58:28.0000000Z,2017-08-08T00:09:15.0000000Z,2017-08-08T12:00:00.0000000Z,2017-08-08T00:00:00.0000000Z,352,6838.98350438
82,48.65,49.7,45.31,45.86,2017-08-08T23:59:50.0000000Z,2017-08-08T12:09:46.0000000Z,2017-08-09T00:00:00.0000000Z,2017-08-08T12:00:00.0000000Z,1352,28081.36738014
83,48.3,50.25,47.2,48.67,2017-08-09T11:57:10.0000000Z,2017-08-09T00:00:06.0000000Z,2017-08-09T12:00:00.0000000Z,2017-08-09T00:00:00.0000000Z,1503,27091.618267879
84,47.68,48.92,46.69,48.21,2017-08-09T23:54:23.0000000Z,2017-08-09T12:01:35.0000000Z,2017-08-10T00:00:00.0000000Z,2017-08-09T12:00:00.0000000Z,555,7790.84554791
85,47.96,48.25,47.29,47.78,2017-08-10T11:58:09.0000000Z,2017-08-10T00:17:27.0000000Z,2017-08-10T12:00:00.0000000Z,2017-08-10T00:00:00.0000000Z,272,3997.14500374
