btcdate,btcbegin,btchigh,btclow,btcend,cboedate,cboebegin,cboehigh,cboelow,cboeend,cboevolumn
2018/1/11 3:00,14552.0381,14692.4121,14412.4102,14520.375,2018/1/11 3:00,14580 ,14650 ,14500 ,14500 ,5 
2018/1/11 2:00,14516.4902,14573.4961,14351.0488,14552.0381,2018/1/11 2:00,14610 ,14750 ,14610 ,14750 ,2 
2018/1/11 1:00,14399.8105,14659.9863,14399.8105,14516.4902,2018/1/11 1:00,14580 ,14600 ,14500 ,14580 ,11 
2018/1/11 0:00,13793.9707,14491.54,13782.3154,14399.8105,2018/1/11 0:00,14240 ,14800 ,14240 ,14800 ,11 
2018/1/10 23:00,13867.0703,13912.3564,13590.9551,13793.9707,2018/1/10 23:00,13850 ,14290 ,13750 ,14290 ,18 
2018/1/10 22:00,13904.5186,14073.5801,13854.5488,13867.0703,2018/1/10 22:00,13850 ,13850 ,13850 ,13850 ,1 
2018/1/10 21:00,14107.3867,14157.9414,13874.9063,13904.5186,2018/1/10 21:00,14070 ,14070 ,14000 ,14000 ,3 
2018/1/10 20:00,13901.96,14144.8037,13839.6816,14107.3867,2018/1/10 20:00,14180 ,14250 ,14120 ,14250 ,5 
2018/1/10 19:00,13882.7051,13974.7949,13798.3145,13901.958,2018/1/10 19:00,13900 ,13900 ,13900 ,13900 ,1 
2018/1/10 18:00,13524.6426,13915.21,13442.4141,13885.4248,2018/1/10 18:00,13960 ,14020 ,13900 ,13910 ,34 
2018/1/10 17:00,14119.9824,14125.8203,13460.7012,13524.6426,2018/1/10 17:00,13750 ,13830 ,13640 ,13750 ,6 
2018/1/10 16:00,14252.5205,14271.9746,14072.3262,14119.9824,2018/1/10 16:00,14310 ,14310 ,13650 ,13780 ,18 
2018/1/10 15:00,14176.835,14327.9707,14127.5674,14252.5205,2018/1/10 15:00,,,,,
2018/1/10 14:00,14366.4863,14366.4863,14069.9102,14176.835,2018/1/10 14:00,14300 ,14300 ,14300 ,14300 ,1 
2018/1/10 13:00,14129.7266,14388.0059,14078.2207,14366.4863,2018/1/10 13:00,14350 ,14350 ,14350 ,14350 ,2 
2018/1/10 12:00,14273.0947,14358.2852,14116.2656,14129.7266,2018/1/10 12:00,14170 ,14170 ,14170 ,14170 ,1 
2018/1/10 11:00,14178.167,14313.9551,14175.1982,14273.0947,2018/1/10 11:00,14340 ,14340 ,14340 ,14340 ,2 
2018/1/10 10:00,14096.5215,14333.7559,14090.0664,14178.167,2018/1/10 10:00,14270 ,14270 ,14260 ,14260 ,3 
2018/1/10 9:00,14462.8955,14510.2402,13983.3164,14096.5215,2018/1/10 9:00,14380 ,14380 ,14380 ,14380 ,1 
2018/1/10 8:00,14416.3711,14462.8955,14233.5508,14462.8955,2018/1/10 8:00,14490 ,14490 ,14000 ,14000 ,6 
2018/1/10 7:00,14554.0693,14608.0186,14361.8711,14416.3711,2018/1/10 7:00,14540 ,14540 ,14500 ,14500 ,3 
2018/1/10 6:00,14781.8203,14797.5859,14532.1504,14554.0752,2018/1/10 6:00,14750 ,14750 ,14750 ,14750 ,1 
2018/1/10 5:00,14733.0957,14819.5322,14651.2813,14780.7148,2018/1/10 5:00,14880 ,14880 ,14860 ,14870 ,8 
2018/1/10 4:00,14811.6406,14862.8506,14724.5742,14733.0957,2018/1/10 4:00,14870 ,14870 ,14780 ,14780 ,4 
2018/1/10 3:00,14967.2695,15028.8457,14807.1709,14811.6406,2018/1/10 3:00,15020 ,15020 ,14910 ,14930 ,6 
2018/1/10 2:00,14956.248,14993.9961,14816.6563,14967.2695,2018/1/10 2:00,15020 ,15020 ,15020 ,15020 ,1 
2018/1/10 1:00,14695.3984,14969.0059,14621.5801,14961.2432,2018/1/10 1:00,14920 ,15030 ,14920 ,15030 ,19 
2018/1/10 0:00,14565.3281,14763.9473,14552.9746,14695.3984,2018/1/10 0:00,14750 ,14850 ,14700 ,14850 ,23 
2018/1/9 23:00,14170.0566,14575.5381,14157.668,14565.3281,2018/1/9 23:00,14550 ,14820 ,14550 ,14810 ,26 
2018/1/9 22:00,14738,14764.9404,14152.5176,14170.0566,2018/1/9 22:00,14380 ,14560 ,14380 ,14450 ,14 
2018/1/9 21:00,14778.4316,14873.3555,14552.9033,14738,2018/1/9 21:00,14500 ,14540 ,14460 ,14540 ,3 
2018/1/9 20:00,14596.5,14813.4707,14486.4648,14778.4316,2018/1/9 20:00,15000 ,15000 ,14970 ,14970 ,2 
2018/1/9 19:00,14850.5,14883.4844,14427.5508,14596.5,2018/1/9 19:00,14750 ,14750 ,14610 ,14700 ,3 
2018/1/9 18:00,15171.0215,15199.0371,14849.958,14850.5,2018/1/9 18:00,15000 ,15000 ,15000 ,15000 ,2 
2018/1/9 17:00,15146.0566,15277.0605,15094.8203,15171.0215,2018/1/9 17:00,,,,,
2018/1/9 16:00,14974.6348,15226.8496,14935.9102,15141.6309,2018/1/9 16:00,15250 ,15250 ,15250 ,15250 ,1 
2018/1/9 15:00,15031.75,15118.9336,14779.0508,14974.6348,2018/1/9 15:00,15000 ,15140 ,15000 ,15110 ,3 
2018/1/9 14:00,15367.9736,15385.8613,14887.8848,15031.75,2018/1/9 14:00,,,,,
2018/1/9 13:00,15257.9902,15378.2813,15245.7852,15368.9736,2018/1/9 13:00,15450 ,15480 ,15410 ,15410 ,3 
2018/1/9 12:00,15239.6709,15346,15208.5,15256.9609,2018/1/9 12:00,15300 ,15300 ,15300 ,15300 ,2 
2018/1/9 11:00,15273.2832,15275.8955,15173.7578,15239.6709,2018/1/9 11:00,,,,,
2018/1/9 10:00,15237.2178,15325.3535,15004.0059,15273.2832,2018/1/9 10:00,15268 ,15268 ,15268 ,15268 ,1 
2018/1/9 9:00,14992.8711,15235.583,14876.9258,15235.583,2018/1/9 9:00,15200 ,15250 ,15200 ,15250 ,2 
2018/1/9 8:00,14713.1025,15022.3613,14570.0293,14992.8711,2018/1/9 8:00,14880 ,15100 ,14880 ,15100 ,4 
2018/1/9 7:00,14935.6934,14945.7012,14665.3203,14713.1025,2018/1/9 7:00,14750 ,14880 ,14680 ,14880 ,5 
2018/1/9 6:00,14978.165,15037.1934,14857.3555,14935.6934,2018/1/9 6:00,15100 ,15100 ,15100 ,15100 ,1 
2018/1/9 5:00,15105.9541,15140.748,14620.4746,14978.165,2018/1/9 5:00,14950 ,15010 ,14940 ,15010 ,11 
2018/1/9 4:00,14983.9277,15144.9961,14953.8555,15105.9541,2018/1/9 4:00,15160 ,15250 ,14750 ,14750 ,15 
2018/1/9 3:00,14786.877,15131.1045,14734.123,14983.9277,2018/1/9 3:00,15170 ,15170 ,15060 ,15150 ,11 
2018/1/9 2:00,14866.4824,14918.7344,14492.5801,14786.877,2018/1/9 2:00,14770 ,15150 ,14750 ,15150 ,14 
2018/1/9 1:00,14566.7588,14955.4609,14566.7588,14866.4824,2018/1/9 1:00,14850 ,15090 ,14850 ,15000 ,27 
2018/1/9 0:00,14404.376,14796.0449,13902.6797,14566.7588,2018/1/9 0:00,14750 ,14980 ,14550 ,14890 ,34 
2018/1/8 23:00,14842.1699,14885.3555,14342.582,14404.376,2018/1/8 23:00,15000 ,15050 ,14040 ,14680 ,91 
2018/1/8 22:00,15403.4756,15469.4453,14641.3906,14842.1699,2018/1/8 22:00,15030 ,15050 ,14830 ,15050 ,30 
2018/1/8 21:00,15496.9326,15541.4551,15275.7627,15403.4756,2018/1/8 21:00,15500 ,15600 ,15060 ,15060 ,10 
2018/1/8 20:00,15353.1299,15506.041,15339.5107,15496.9326,2018/1/8 20:00,15640 ,15694 ,15550 ,15550 ,5 
2018/1/8 19:00,15199.4912,15418.6191,15173.0957,15353.1299,2018/1/8 19:00,15510 ,15510 ,15510 ,15510 ,1 
2018/1/8 18:00,15495.1406,15544.9961,15187.291,15199.4912,2018/1/8 18:00,15670 ,15670 ,15500 ,15590 ,6 
2018/1/8 17:00,15890.4199,15900.0352,15403.0273,15495.1426,2018/1/8 17:00,15750 ,15750 ,15640 ,15650 ,94 
2018/1/8 16:00,15815.7686,15950.5,15812.6143,15890.4199,2018/1/8 16:00,,,,,
2018/1/8 15:00,15853.2031,15909,15757.3164,15815.7686,2018/1/8 15:00,16010 ,16010 ,16000 ,16000 ,2 
2018/1/8 14:00,15650.5,15937.4551,15520.4248,15853.2031,2018/1/8 14:00,16040 ,16040 ,16040 ,16040 ,1 
2018/1/8 13:00,15636.3613,15826.7852,15564.2158,15657,2018/1/8 13:00,15970 ,16000 ,15970 ,16000 ,2 
2018/1/8 12:00,15917.9727,15928.3496,15514.1377,15636.3613,2018/1/8 12:00,15850 ,15980 ,15750 ,15940 ,8 
2018/1/8 11:00,15906.1807,16080.6992,15795.5,15917.9727,2018/1/8 11:00,15900 ,15900 ,15840 ,15870 ,3 
2018/1/8 10:00,15946.6201,16026.501,15734.6123,15906.1807,2018/1/8 10:00,16120 ,16180 ,16120 ,16180 ,3 
2018/1/8 9:00,16174.8359,16274.6348,15943.3652,15946.6201,2018/1/8 9:00,16350 ,16350 ,16000 ,16040 ,4 
2018/1/8 8:00,16412.6016,16419.5,16160.375,16174.8359,2018/1/8 8:00,16410 ,16450 ,16211 ,16390 ,6 
2018/1/8 7:00,16200.002,16466.1621,16181.5,16412.6016,2018/1/8 7:00,16700 ,16700 ,16500 ,16500 ,2 
2018/1/8 6:00,16157.3271,16307.501,16145.8125,16200.002,2018/1/8 6:00,,,,,
2018/1/8 5:00,16121.7207,16170.5703,15993.5898,16157.3271,2018/1/8 5:00,,,,,
2018/1/8 4:00,16097.8457,16211.6035,16090.71,16121.7207,2018/1/8 4:00,,,,,
2018/1/8 3:00,15890.0762,16119.3359,15760.2139,16097.8457,2018/1/8 3:00,,,,,
2018/1/6 6:00,16588.3594,16932.5684,16584.6309,16753.2344,2018/1/6 6:00,,,,,
2018/1/6 5:00,16457.9336,16588.3594,16333.1348,16588.3594,2018/1/6 5:00,16570 ,16800 ,16500 ,16760 ,9 
2018/1/6 4:00,16422.8652,16509.5,16216.7148,16457.9336,2018/1/6 4:00,16500 ,16580 ,16500 ,16550 ,17 
2018/1/6 3:00,16393.3984,16554.5,16320.7705,16422.8652,2018/1/6 3:00,16530 ,16530 ,16450 ,16483 ,9 
2018/1/6 2:00,16304.2324,16585.168,16261.0195,16393.2617,2018/1/6 2:00,16570 ,16700 ,16510 ,16660 ,20 
2018/1/6 1:00,16047.4961,16383.8984,16043.6885,16304.2324,2018/1/6 1:00,16440 ,16540 ,16440 ,16540 ,2 
2018/1/6 0:00,16060.248,16061.9307,15939.7578,16047.4961,2018/1/6 0:00,16150 ,16500 ,16120 ,16500 ,23 
2018/1/5 23:00,16008.0996,16105.915,15864.043,16060.248,2018/1/5 23:00,16250 ,16320 ,16150 ,16150 ,9 
2018/1/5 22:00,15878.7354,16047.5605,15852.9355,16008.0996,2018/1/5 22:00,16100 ,16170 ,16090 ,16130 ,9 
2018/1/5 21:00,16097.3496,16097.3496,15737.8652,15878.7354,2018/1/5 21:00,16010 ,16050 ,16000 ,16050 ,11 
2018/1/5 20:00,16046.0703,16150.8955,15846.2559,16097.3496,2018/1/5 20:00,16250 ,16300 ,16220 ,16220 ,16 
2018/1/5 19:00,15848.5381,16211.3359,15804.9863,16046.0703,2018/1/5 19:00,16130 ,16320 ,16000 ,16210 ,30 
2018/1/5 18:00,15452.5479,16032.3047,15444.9961,15848.5254,2018/1/5 18:00,16130 ,16130 ,16020 ,16080 ,3 
2018/1/5 17:00,14950.3359,15452.5479,14947.2051,15452.5479,2018/1/5 17:00,15500 ,16040 ,15500 ,15980 ,21 
2018/1/5 16:00,14963.5078,14974.9863,14852.0586,14950.3359,2018/1/5 16:00,15250 ,15300 ,15250 ,15300 ,2 
2018/1/5 15:00,15046.1455,15064.0605,14928.2363,14962.7246,2018/1/5 15:00,15010 ,15049 ,15000 ,15049 ,4 
2018/1/5 14:00,14949.6973,15065.4063,14862.7305,15043.6084,2018/1/5 14:00,,,,,
2018/1/5 13:00,14962.0254,15025.4531,14819.1504,14951.2754,2018/1/5 13:00,15000 ,15000 ,15000 ,15000 ,1 
2018/1/5 12:00,15119.0156,15121.4629,14950.0059,14962.0254,2018/1/5 12:00,15020 ,15020 ,15020 ,15020 ,1 
2018/1/5 11:00,15073.5527,15199.9199,15070.1035,15119.0156,2018/1/5 11:00,15300 ,15300 ,15300 ,15300 ,1 
2018/1/5 10:00,15060.5361,15153.9717,15025.8945,15073.5527,2018/1/5 10:00,15280 ,15400 ,15280 ,15380 ,20 
2018/1/5 9:00,15172.2627,15189.4033,14967.3262,15058.7334,2018/1/5 9:00,,,,,
2018/1/5 8:00,15041.498,15197.4004,14979.4453,15172.2627,2018/1/5 8:00,15110 ,15110 ,15100 ,15100 ,3 
2018/1/5 7:00,14946.3496,15091.3008,14871.5,15041.498,2018/1/5 7:00,15220 ,15250 ,15220 ,15250 ,2 
2018/1/5 6:00,14887.8457,15054.0449,14869.0859,14946.3496,2018/1/5 6:00,,,,,
2018/1/5 5:00,14990.168,15101.0557,14865.4063,14887.8457,2018/1/5 5:00,,,,,
2018/1/5 4:00,14797.4355,15020.0156,14785.4434,14990.168,2018/1/5 4:00,15130 ,15186 ,15040 ,15186 ,15 
2018/1/5 3:00,14719.7354,14932.5127,14713.748,14798.1699,2018/1/5 3:00,14930 ,14930 ,14870 ,14930 ,7 
2018/1/5 2:00,14598.9082,14745.4551,14563.4805,14719.7354,2018/1/5 2:00,14910 ,15000 ,14800 ,14990 ,18 
2018/1/5 1:00,14600.8428,14637.8281,14449.2529,14598.9082,2018/1/5 1:00,14680 ,14920 ,14680 ,14920 ,14 
2018/1/5 0:00,14651.2461,14667.918,14536.8848,14600.8428,2018/1/5 0:00,14680 ,14760 ,14610 ,14640 ,19 
2018/1/4 23:00,14598.8027,14698.9961,14547.2246,14651.2461,2018/1/4 23:00,14670 ,14840 ,14660 ,14660 ,6 
2018/1/4 22:00,14459.3281,14656.9434,14441.6445,14598.8027,2018/1/4 22:00,14710 ,14710 ,14710 ,14710 ,4 
2018/1/4 21:00,14594.6953,14667.3066,14301.8555,14459.3281,2018/1/4 21:00,14590 ,14660 ,14490 ,14660 ,36 
2018/1/4 20:00,14497.4883,14669.1729,14330.3594,14594.6953,2018/1/4 20:00,14670 ,14670 ,14570 ,14570 ,3 
2018/1/4 19:00,14530.2998,14680.1201,14456.2168,14497.4883,2018/1/4 19:00,14710 ,14730 ,14570 ,14570 ,8 
2018/1/4 18:00,14362.7559,14614.5352,14170.8945,14530.2998,2018/1/4 18:00,14620 ,14650 ,14610 ,14650 ,3 
2018/1/4 17:00,14881.0459,14916.8135,14342.2695,14362.7559,2018/1/4 17:00,14600 ,14700 ,14400 ,14490 ,33 
2018/1/4 16:00,14944.4131,14950.9863,14827.4609,14881.0459,2018/1/4 16:00,14980 ,14980 ,14700 ,14700 ,6 
2018/1/4 15:00,14955.0205,15111.0195,14926.2754,14944.4131,2018/1/4 15:00,15130 ,15260 ,15000 ,15000 ,5 
2018/1/4 14:00,14974.4531,14994.9434,14817.4551,14955.0205,2018/1/4 14:00,15110 ,15210 ,15110 ,15210 ,3 
2018/1/4 13:00,15123.4629,15126.833,14888.125,14974.4531,2018/1/4 13:00,15070 ,15070 ,15000 ,15000 ,3 
2018/1/4 12:00,15263.3877,15300.5059,15108.2246,15123.4629,2018/1/4 12:00,,,,,
2018/1/4 11:00,15362.3232,15406.209,15214.0508,15263.3877,2018/1/4 11:00,15460 ,15460 ,15460 ,15460 ,1 
2018/1/4 10:00,15112.584,15369.5234,14976.3545,15362.3232,2018/1/4 10:00,15350 ,15500 ,15270 ,15500 ,4 
2018/1/4 9:00,15147.5029,15163.9053,15031.6563,15112.584,2018/1/4 9:00,15200 ,15200 ,15200 ,15200 ,1 
2018/1/4 8:00,14858.0381,15149.2529,14852.1855,15147.5029,2018/1/4 8:00,15260 ,15300 ,15260 ,15290 ,3 
2018/1/4 7:00,15061.2676,15124.6992,14856.2979,14858.0381,2018/1/4 7:00,15180 ,15200 ,15020 ,15020 ,4 
2018/1/4 6:00,14979.2773,15071.71,14946.3555,15055.2305,2018/1/4 6:00,15160 ,15160 ,15160 ,15160 ,1 
2018/1/4 5:00,14772.4277,14987.9922,14740.9063,14979.2773,2018/1/4 5:00,14990 ,15120 ,14990 ,15090 ,12 
2018/1/4 4:00,14783.3896,14919.9961,14760.5293,14772.4277,2018/1/4 4:00,14950 ,14980 ,14950 ,14960 ,3 
2018/1/4 3:00,14928.5986,14945.4824,14773.8105,14783.3896,2018/1/4 3:00,14960 ,15060 ,14960 ,15060 ,7 
2018/1/4 2:00,15110.2959,15119.9258,14910.9121,14928.5986,2018/1/4 2:00,15260 ,15260 ,15000 ,15000 ,9 
2018/1/4 1:00,15090.9854,15235.6328,15067.291,15110.2959,2018/1/4 1:00,15260 ,15290 ,15250 ,15290 ,8 
2018/1/4 0:00,14893.7705,15095.1807,14893.7705,15090.9854,2018/1/4 0:00,15250 ,15360 ,15250 ,15360 ,7 
2018/1/3 23:00,14958.7256,15100.0977,14882.5488,14893.7705,2018/1/3 23:00,15260 ,15260 ,15260 ,15260 ,1 
2018/1/3 22:00,14613.7969,14986.0547,14595.2705,14958.7256,2018/1/3 22:00,15050 ,15050 ,15050 ,15050 ,1 
2018/1/3 21:00,14893.4902,14955.458,14570.5654,14618.3457,2018/1/3 21:00,14900 ,14900 ,14900 ,14900 ,1 
2018/1/3 20:00,14700.0352,14942.5059,14681.6328,14893.4902,2018/1/3 20:00,,,,,
2018/1/3 19:00,14831.9961,14922.9805,14541.2363,14698.7207,2018/1/3 19:00,,,,,
2018/1/3 18:00,15110.4473,15141.1211,14811.9746,14828.0371,2018/1/3 18:00,15000 ,15000 ,15000 ,15000 ,2 
2018/1/3 17:00,15283,15344.9248,15093.2979,15110.4473,2018/1/3 17:00,15360 ,15370 ,15300 ,15300 ,9 
2018/1/3 16:00,15387.5,15451.0742,15242.4063,15285.5,2018/1/3 16:00,15600 ,15600 ,15360 ,15360 ,12 
2018/1/3 15:00,15073.8555,15406,15050.0059,15387.5,2018/1/3 15:00,15470 ,15600 ,15450 ,15600 ,6 
2018/1/3 14:00,15097.0947,15226.4746,15016.5029,15074.8613,2018/1/3 14:00,15410 ,15410 ,15250 ,15300 ,6 
2018/1/3 13:00,14886.3301,15191.9346,14863.4102,15097.0947,2018/1/3 13:00,,,,,
2018/1/3 12:00,15047.5,15248.5,14840.1094,14887.2305,2018/1/3 12:00,15230 ,15230 ,15170 ,15170 ,4 
2018/1/3 11:00,14821.2754,15118.9248,14757.5879,15047.5,2018/1/3 11:00,15050 ,15450 ,15050 ,15313 ,7 
2018/1/3 10:00,14849.7754,14893.1055,14743.2207,14821.1113,2018/1/3 10:00,15050 ,15050 ,15050 ,15050 ,1 
2018/1/3 9:00,14724.2402,14972.1406,14713,14843.6602,2018/1/3 9:00,15010 ,15050 ,15000 ,15040 ,4 
2018/1/3 8:00,14858.8301,14923.1484,14657.1953,14723.6738,2018/1/3 8:00,14950 ,14950 ,14950 ,14950 ,1 
2018/1/3 7:00,14789.6074,15048.2861,14789.6074,14858.8301,2018/1/3 7:00,15050 ,15100 ,14910 ,14940 ,5 
2018/1/3 6:00,14840.168,14997.3926,14701.1211,14784.5996,2018/1/3 6:00,15080 ,15090 ,15080 ,15090 ,2 
2018/1/3 5:00,14840.8906,15253.457,14815.8408,14840.168,2018/1/3 5:00,15160 ,15250 ,15050 ,15050 ,8 
2018/1/3 4:00,14623.5,15288,14598.3252,14840.8906,2018/1/3 4:00,15060 ,15330 ,15000 ,15330 ,9 
2018/1/3 3:00,13902.6309,14797.5059,13897.9961,14623.2344,2018/1/3 3:00,14780 ,15250 ,14780 ,15190 ,33 
2018/1/3 2:00,13695.1904,13924.8506,13686.5059,13902.6309,2018/1/3 2:00,14060 ,14600 ,14040 ,14600 ,26 
2018/1/3 1:00,13742.9229,13896.0303,13695.1904,13695.1904,2018/1/3 1:00,13960 ,14000 ,13830 ,13910 ,15 
2018/1/3 0:00,13867.3682,13913.9404,13646.4453,13746.6279,2018/1/3 0:00,13830 ,14000 ,13810 ,14000 ,18 
2018/1/2 23:00,13967.6465,13984.0215,13773.1953,13850.9805,2018/1/2 23:00,14100 ,14100 ,13920 ,13924 ,26 
2018/1/2 22:00,13629.9316,13988.5195,13599.5605,13967.6465,2018/1/2 22:00,14100 ,14140 ,14100 ,14100 ,17 
2018/1/2 21:00,13641.332,13766.8096,13561.0225,13629.9316,2018/1/2 21:00,14000 ,14000 ,14000 ,14000 ,1 
2018/1/2 20:00,13740.5801,13754.1094,13517.3223,13679.2852,2018/1/2 20:00,13790 ,13790 ,13780 ,13780 ,2 
2018/1/2 19:00,13634.1465,13770.3223,13587,13740.5801,2018/1/2 19:00,13950 ,13950 ,13850 ,13850 ,4 
2018/1/2 18:00,13564.0332,13699.5,13498.2891,13634.1465,2018/1/2 18:00,13810 ,13830 ,13810 ,13830 ,2 
2018/1/2 17:00,13506.7227,13647.5996,13461.3359,13569.3477,2018/1/2 17:00,13710 ,13710 ,13690 ,13690 ,3 
2018/1/2 16:00,13446.3789,13549,13351.7305,13508.8555,2018/1/2 16:00,13660 ,13660 ,13660 ,13660 ,4 
2018/1/2 15:00,13221.9473,13441.71,13162.8809,13431.7861,2018/1/2 15:00,,,,,
2018/1/2 14:00,13167.0674,13297.5996,13126.166,13221.2979,2018/1/2 14:00,13300 ,13300 ,13300 ,13300 ,1 
2018/1/2 13:00,13357.4893,13447.8984,12984.7949,13166.6367,2018/1/2 13:00,,,,,
2018/1/2 12:00,13541.0391,13541.0391,13291.9004,13358.3291,2018/1/2 12:00,13640 ,13640 ,13350 ,13350 ,9 
2018/1/2 11:00,13659.5195,13704.0254,13444.6504,13540.8018,2018/1/2 11:00,13700 ,13700 ,13520 ,13520 ,2 
2018/1/2 10:00,13834.8203,13892.9473,13639,13659.5156,2018/1/2 10:00,13940 ,13940 ,13880 ,13880 ,2 
2018/1/2 9:00,13480.0059,13916.3906,13445.0127,13834.6406,2018/1/2 9:00,14070 ,14070 ,14070 ,14070 ,1 
2018/1/2 8:00,13503.4482,13562.1719,13411.0156,13480.0059,2018/1/2 8:00,13680 ,13960 ,13553 ,13960 ,30 
2018/1/2 7:00,13618.5146,13724.4492,13503.4482,13503.4482,2018/1/2 7:00,13793 ,14000 ,13725 ,13725 ,8 
2018/1/2 6:00,13469.0059,13722.7598,13438.2314,13624.5645,2018/1/2 6:00,,,,,
2018/1/2 5:00,13345.4648,13559.6523,13308.4023,13469.0059,2018/1/2 5:00,,,,,
2018/1/2 4:00,13189.9746,13349.9961,13137.1182,13345.4648,2018/1/2 4:00,,,,,
2018/1/2 3:00,13138.1152,13372.3955,13114.4746,13189.9746,2018/1/2 3:00,,,,,
2018/1/2 2:00,13093.0957,13310.6621,13093.0957,13138.1152,2018/1/2 2:00,,,,,
2018/1/2 1:00,13250.3652,13272.375,13043.4111,13093.0957,2018/1/2 1:00,,,,,
2018/1/2 0:00,13349.792,13389.5,13177.9258,13250.3652,2018/1/2 0:00,,,,,
2018/1/1 23:00,13115.9453,13349.792,12915.7061,13349.792,2018/1/1 23:00,,,,,
2018/1/1 22:00,13234.4453,13296.7471,13020.1758,13115.9453,2018/1/1 22:00,,,,,
2018/1/1 21:00,13280.0723,13432.6123,13219.7754,13234.4453,2018/1/1 21:00,,,,,
2018/1/1 20:00,13574.4043,13574.4043,13184.6582,13280.0723,2018/1/1 20:00,,,,,
2018/1/1 19:00,13609.8457,13641.8926,13497.3906,13574.6348,2018/1/1 19:00,,,,,
2018/1/1 18:00,13550.1377,13677.4971,13488.6758,13609.8457,2018/1/1 18:00,,,,,
2018/1/1 17:00,13623.8105,13692.5801,13452.7012,13485.6152,2018/1/1 17:00,,,,,
2018/1/1 16:00,13833.2051,13915.6191,13600.873,13623.8105,2018/1/1 16:00,,,,,
2018/1/1 15:00,13587.5029,13874.1104,13440.1094,13833.2051,2018/1/1 15:00,,,,,
2018/1/1 14:00,13603.9932,13676.5928,13467.8135,13509.9355,2018/1/1 14:00,,,,,
2018/1/1 13:00,13452.5059,13640.3359,13356.2432,13603.9932,2018/1/1 13:00,,,,,
2018/1/1 12:00,13415.2832,13635.6758,13379.8555,13452.5059,2018/1/1 12:00,,,,,
2018/1/1 11:00,13338.7529,13490.7012,13311.8848,13415.2832,2018/1/1 11:00,,,,,
2018/1/1 10:00,13595.4385,13658.5176,13320.1709,13338.7529,2018/1/1 10:00,,,,,
2018/1/1 9:00,13851.165,13879.7363,13550.6406,13595.4385,2018/1/1 9:00,,,,,
2018/1/1 8:00,13924.916,13967.6025,13820.7285,13851.165,2018/1/1 8:00,,,,,
2018/1/1 7:00,14043.7383,14052.0479,13848.043,13924.916,2018/1/1 7:00,,,,,
2018/1/1 6:00,14159.2773,14161.5518,13972.8105,14043.0625,2018/1/1 6:00,,,,,
2018/1/1 5:00,13968.4775,14226.3926,13934.0313,14159.502,2018/1/1 5:00,,,,,
2018/1/1 4:00,13877.6426,14065.5,13801.8809,13968.4775,2018/1/1 4:00,,,,,
2018/1/1 3:00,13982.498,14028.0391,13771.6758,13876.3545,2018/1/1 3:00,,,,,
2017/12/30 6:00,14379.5391,14458.5801,14202.0273,14310.9395,2017/12/30 6:00,,,,,
2017/12/30 5:00,14647.9873,14649.3379,14316.5,14379.5391,2017/12/30 5:00,14720 ,14720 ,14610 ,14630 ,9 
2017/12/30 4:00,14537.6289,14675.0674,14457.3848,14647.9873,2017/12/30 4:00,14830 ,14930 ,14800 ,14800 ,32 
2017/12/30 3:00,14608.7803,14629.8281,14506.2813,14537.6289,2017/12/30 3:00,14840 ,14900 ,14770 ,14770 ,16 
2017/12/30 2:00,14709.7979,14809.5479,14575.1504,14608.7803,2017/12/30 2:00,15070 ,15070 ,14810 ,14840 ,15 
2017/12/30 1:00,14528.6182,14862.8955,14492.9502,14709.7979,2017/12/30 1:00,15000 ,15070 ,14980 ,15070 ,13 
2017/12/30 0:00,14501.8906,14592.3281,14325.3076,14528.6211,2017/12/30 0:00,14750 ,14860 ,14720 ,14860 ,18 
2017/12/29 23:00,14274.4707,14548.1045,14274.4707,14501.8906,2017/12/29 23:00,14600 ,14660 ,14580 ,14600 ,17 
2017/12/29 22:00,14226.8145,14311.999,13989.7373,14274.4707,2017/12/29 22:00,14150 ,14650 ,14150 ,14650 ,26 
2017/12/29 21:00,14338.2656,14374.7813,14084.8359,14226.8145,2017/12/29 21:00,,,,,
2017/12/29 20:00,14014.3809,14369.6719,13982.4102,14338.2656,2017/12/29 20:00,14390 ,14390 ,14390 ,14390 ,1 
2017/12/29 19:00,14183.2305,14445.7852,13941.4824,14014.3809,2017/12/29 19:00,14200 ,14200 ,14140 ,14140 ,2 
2017/12/29 18:00,14519.6055,14572.0488,14151.9678,14176.9258,2017/12/29 18:00,14457 ,14478 ,14400 ,14460 ,5 
2017/12/29 17:00,14577.1309,14688.5254,14374.418,14519.6055,2017/12/29 17:00,14820 ,14990 ,14380 ,14380 ,37 
2017/12/29 16:00,14902.4277,14919.6836,14474.2998,14570.4258,2017/12/29 16:00,14830 ,14830 ,14830 ,14830 ,1 
2017/12/29 15:00,14918.3027,15092.748,14897.666,14906.1504,2017/12/29 15:00,15020 ,15020 ,14750 ,14750 ,7 
2017/12/29 14:00,14802.4922,14994.5576,14745.7871,14918.3027,2017/12/29 14:00,15100 ,15270 ,15100 ,15270 ,2 
2017/12/29 13:00,14862.7754,15043.0488,14786.5293,14802.4922,2017/12/29 13:00,14900 ,14900 ,14900 ,14900 ,1 
2017/12/29 12:00,14978.6084,14978.6084,14802.2305,14862.7754,2017/12/29 12:00,14960 ,14960 ,14960 ,14960 ,4 
2017/12/29 11:00,14390.6553,15065.0352,14387.0322,14978.6084,2017/12/29 11:00,15000 ,15100 ,14990 ,15050 ,4 
